;DATASET;EMISSIEJAAR;STOFCODE;STOF;DOELGROEPCODE;DOELGROEP;SUBDOELGROEPCODE;SUBDOELGROEP;BEDRIJFSNAAM;XCO_BEDRIJF;YCO_BEDRIJF;XCO_EMISSIEPUNT;YCO_EMISSIEPUNT;HOOGTE;LENGTE;BREEDTE;UITSTROOMOPENING;HOEK;WARMTEINHOUD;COMPARTIMENT;EMISSIE;XCO_EMISSIEPUNT_HARM;YCO_EMISSIEPUNT_HARM;XCO_BEDRIJF_HARM;YCO_BEDRIJF_HARM
638;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Tata Steel IJmuiden BV;100985;499055;100551.0;499021.0;61.0;;;0.19625;;0.455;Lucht;8.0133782;100551.0;499021.0;100985;499055
639;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;Avebe u.a. (Gasselternijveen);254450;556800;254450.0;556800.0;5.0;;;0.0;;0.0;Lucht;195.006;254450.0;556800.0;254450;556800
640;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Aurubis Netherlands B.V.;211100;463650;210970.0;463700.0;16.0;;;0.0;;0.0;Lucht;49.2;210970.0;463700.0;211100;463650
641;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;Avebe u.a. (Gasselternijveen);254450;556800;254450.0;556800.0;7.0;;;0.0;;0.087;Lucht;49.5;254450.0;556800.0;254450;556800
642;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Tata Steel IJmuiden BV;100985;499055;101716.0;499636.0;12.0;;;0.5024;;0.016;Lucht;399.5;101716.0;499636.0;100985;499055
643;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0211;Papier(waren);ESKA Graphic Board BV (Hoogezand);246200;575950;246380.0;575780.0;12.0;;;3.0;;1.0;Lucht;3.67080124869333;246380.0;575780.0;246200;575950
644;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Tata Steel IJmuiden BV;100985;499055;103152.0;499459.0;50.0;;;1.76625;;1.457;Lucht;254.796;103152.0;499459.0;100985;499055
645;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Tata Steel IJmuiden BV;100985;499055;103115.0;501229.0;27.0;9.0;9.0;78.5;;0.26;Lucht;0.8909;103115.0;501229.0;100985;499055
646;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Tata Steel IJmuiden BV;100985;499055;102819.0;501329.0;48.0;;;2.5434;;3.167;Lucht;9.12346995;102819.0;501329.0;100985;499055
647;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0210;Metaalelektro;Damen Schelde Naval Shipbuilding B.V. en Scheldepoort B.V;35794;387217;35899.0;387100.0;4.0;;;0.0;;0.4;Lucht;42.24;35899.0;387100.0;35794;387217
648;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Tata Steel IJmuiden BV;100985;499055;101321.0;499077.0;42.0;;;7.065;;12.192;Lucht;41.31297195000003;101321.0;499077.0;100985;499055
649;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;Sime Darby Unimills B.V.;103500;424600;103543.0;424537.0;30.0;0.0;0.0;0.0;;1.582;Lucht;3102.0;103543.0;424537.0;103500;424600
650;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0211;Papier(waren);Stora Enso De Hoop B.V.;200743;456801;200743.0;456801.0;4.0;;;0.8;;1.3;Lucht;69.6;200743.0;456801.0;200743;456801
651;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;Bunge Netherlands BV (Soja);119443;490547;119400.0;490500.0;16.0;;;0.0;;3.4595;Lucht;5796.06;119400.0;490500.0;119443;490547
652;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Tata Steel IJmuiden BV;100985;499055;101231.0;499772.0;42.0;7.0;7.0;51.50385;;1.391;Lucht;5.8535;101231.0;499772.0;100985;499055
653;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Aurubis Netherlands B.V.;211100;463650;211073.0;463657.0;16.0;0.0;0.0;0.2;0.0;0.006;Lucht;22.05;211073.0;463657.0;211100;463650
654;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Tata Steel IJmuiden BV;100985;499055;101244.0;499381.0;1.0;;;1.0;;0.001;Lucht;0.0008336;101244.0;499381.0;100985;499055
655;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0210;Metaalelektro;Scania Production Zwolle BV;201000;503040;200000.0;503040.0;14.0;150.0;150.0;22500.0;;0.001;Lucht;136.8;200000.0;503040.0;201000;503040
656;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Tata Steel IJmuiden BV;100985;499055;102914.0;501180.0;15.0;;;0.2826;;0.341;Lucht;2.8950533;102914.0;501180.0;100985;499055
657;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0211;Papier(waren);Mayr-Melnhof Eerbeek BV;201330;457510;201330.0;457510.0;25.0;;;0.95;;0.18;Lucht;702.0;201330.0;457510.0;201330;457510
658;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;Sonac Vuren BV;134570;427150;134570.0;427150.0;30.0;;;0.0;;1.711;Lucht;1106.0;134570.0;427150.0;134570;427150
659;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;FrieslandCampina Veghel (DMV International);164550;402920;164500.0;402950.0;16.0;;;0.0;;0.793;Lucht;1965.0;164500.0;402950.0;164550;402920
660;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Aurubis Netherlands B.V.;211100;463650;211007.0;463645.0;40.0;0.0;0.0;0.7;0.0;0.403;Lucht;33.3;211007.0;463645.0;211100;463650
661;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;Farm Frites BV;70714;426770;70645.0;426740.0;10.0;;;0.78;;0.505;Lucht;1902.0;70645.0;426740.0;70714;426770
662;ER Reeks 1990-2022 Definitief;2022;523;Methaan;6;Verkeer en vervoer;pub_0603;Luchtvaart;Vliegveld Luchthaven Maastricht;181785;324715;;;;;;;;;Lucht;76.24043701725887;;;181785;324715
663;ER Reeks 1990-2022 Definitief;2022;523;Methaan;6;Verkeer en vervoer;pub_0603;Luchtvaart;Vliegveld Ameland;174750;607250;;;;;;;;;Lucht;19.62760119352444;;;174750;607250
664;ER Reeks 1990-2022 Definitief;2022;523;Methaan;6;Verkeer en vervoer;pub_0603;Luchtvaart;Vliegveld Drachten;204750;570750;;;;;;;;;Lucht;7.094440973323279;;;204750;570750
665;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;FMC Chemicals Netherlands BV;260264;592833;260264.0;592833.0;17.0;;;0.57;;0.095;Lucht;3462.0;260264.0;592833.0;260264;592833
666;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Invista Nederland BV (Rozenburg);77100;433840;77020.0;433840.0;30.0;;;1.0;;0.4;Lucht;397.0;77020.0;433840.0;77100;433840
667;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Solvay Chemie BV;194887;353181;194730.0;352900.0;15.0;;;0.05;;0.641;Lucht;9.0;194730.0;352900.0;194887;353181
668;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Kemira Chemicals BV;72350;437418;72350.0;437418.0;9.0;;;0.18;;0.057;Lucht;636.0;72350.0;437418.0;72350;437418
669;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Indorama Ventures Europe BV;66394;442175;66527.0;441957.0;30.0;;;1.06;;1.48;Lucht;1278.0;66527.0;441957.0;66394;442175
670;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Allnex Netherlands B.V.;77249;391375;77370.0;391289.0;12.0;0.0;0.0;0.5;0.0;0.179;Lucht;274.8;77370.0;391289.0;77249;391375
671;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Chemelot Site Permit BV;183732;332404;183390.0;330324.0;5.0;;;0.0;;0.0;Lucht;18.0;183390.0;330324.0;183732;332404
672;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Tronox Pigments (Holland) BV;78070;434900;78120.0;435022.0;50.0;;;0.5;;0.408;Lucht;453.816;78120.0;435022.0;78070;434900
673;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Dow Benelux BV (Hoek);43193;373788;43830.0;373480.0;5.0;;;160.0;;0.001;Lucht;120.6;43830.0;373480.0;43193;373788
674;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Chemelot Site Permit BV;183732;332404;184000.0;333030.0;40.0;;;1.37;;4.677288265;Lucht;81.0;184000.0;333030.0;183732;332404
675;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Croda;108400;446500;108358.0;446357.0;20.0;;;0.126;;0.018;Lucht;77.8390909110187;108358.0;446357.0;108400;446500
676;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Chemelot Site Permit BV;183732;332404;184090.0;333110.0;65.0;;;0.71;;0.112051615;Lucht;4114.0;184090.0;333110.0;183732;332404
677;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Dow Benelux BV (Hoek);43193;373788;42496.0;374398.0;15.0;;;7.0;;0.001;Lucht;0.6;42496.0;374398.0;43193;373788
678;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Dow Benelux BV (Hoek);43193;373788;42507.0;374557.0;65.0;;;0.3;;0.149;Lucht;725.85;42507.0;374557.0;43193;373788
679;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0304;Chemische Industrie overig;Cabot Norit Nederland B.V.;116710;492900;116721.0;492894.0;30.0;;;0.9;;0.66;Lucht;53.091;116721.0;492894.0;116710;492900
680;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Croda;108400;446500;108572.0;446561.0;20.0;;;0.575;;0.578;Lucht;21.8631890798854;108572.0;446561.0;108400;446500
681;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Air Products Nederland BV (Botlek);77340;432870;77300.0;432820.0;30.0;;;2.54;;12.6;Lucht;7461.0;77300.0;432820.0;77340;432870
682;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Eastman Chemical Middelburg BV;33940;390952;34235.0;391270.0;25.0;;;0.99;;2.588;Lucht;62.22;34235.0;391270.0;33940;390952
683;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Chemelot Site Permit BV;183732;332404;183750.0;329590.0;42.0;;;4.0;;11.10683847;Lucht;929.0;183750.0;329590.0;183732;332404
684;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0304;Chemische Industrie overig;Albemarle Catalysts Company B.V.;124570;488620;124150.0;488800.0;13.0;;;0.0;;0.088;Lucht;135.0;124150.0;488800.0;124570;488620
685;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0304;Chemische Industrie overig;Cabot Norit Nederland B.V.;116710;492900;116644.0;492920.0;30.0;;;0.5;;0.498;Lucht;17.052;116644.0;492920.0;116710;492900
686;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Shell Nederland Chemie BV (Moerdijk);97946;411331;97726.0;411506.0;5.0;;;0.0;;0.01;Lucht;686.0;97726.0;411506.0;97946;411331
687;ER Reeks 1990-2022 Definitief;2022;523;Methaan;8;Bouw;pub_0802;Overig bouw;Veolia Industriediensten BV;193118;442151;193777.0;442351.0;7.0;;;0.07;;0.033;Lucht;53.0;193777.0;442351.0;193118;442151
688;ER Reeks 1990-2022 Definitief;2022;523;Methaan;8;Bouw;pub_0802;Overig bouw;Veolia Industriediensten BV;193118;442151;193087.0;442165.0;24.0;;;0.16;;0.041;Lucht;173.0;193087.0;442165.0;193118;442151
689;ER Reeks 1990-2022 Definitief;2022;523;Methaan;12;Handel. Diensten en Overheid (HDO);pub_1201;Energiegebruik en processen Handel. Diensten en Overheid (HDO);Oxea Nederland BV;115320;491100;114286.0;491975.0;11.0;;;0.57;;1.576;Lucht;139.8;114286.0;491975.0;115320;491100
690;ER Reeks 1990-2022 Definitief;2022;523;Methaan;12;Handel. Diensten en Overheid (HDO);pub_1201;Energiegebruik en processen Handel. Diensten en Overheid (HDO);Oxea Nederland BV;115320;491100;114282.0;491986.0;10.0;;;0.24;;0.058;Lucht;97.2;114282.0;491986.0;115320;491100
691;ER Reeks 1990-2022 Definitief;2022;523;Methaan;12;Handel. Diensten en Overheid (HDO);pub_1201;Energiegebruik en processen Handel. Diensten en Overheid (HDO);Caldic Chemie BV;71969;438459;72140.0;438800.0;15.0;;;0.0;;1.7;Lucht;189.6;72140.0;438800.0;71969;438459
692;ER Reeks 1990-2022 Definitief;2022;523;Methaan;12;Handel. Diensten en Overheid (HDO);pub_1201;Energiegebruik en processen Handel. Diensten en Overheid (HDO);Wilmar Oleochemicals BV;77212;433504;76324.0;434350.0;48.0;;;0.02;;0.0;Lucht;606.32;76324.0;434350.0;77212;433504
693;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Nieuwe Waterweg;70200;442700;;;;;;;;;Lucht;29957.5227677562;;;70200;442700
694;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Vroomshoop;235100;496100;;;;;;;;;Lucht;4843.2492625;;;235100;496100
695;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Reeuwijk-Randenburg;105300;452200;;;;;;;;;Lucht;11177.4758125;;;105300;452200
696;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Tiel;158097;436532;;;;;;;;;Lucht;14723.28330256598;;;158097;436532
697;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Wervershoof;138000;527300;;;;;;;;;Lucht;47433.72785;;;138000;527300
698;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Smilde;226700;551000;;;;;;;;;Lucht;1310.8402875;;;226700;551000
699;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;AWZI Middelharnis;71600;420700;;;;;;;;;Lucht;8580.821625;;;71600;420700
700;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Nieuwegein;133256;446219;;;;;;;;;Lucht;20401.06806586358;;;133256;446219
701;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI De Meern;128591;455800;;;;;;;;;Lucht;7027.1197875;;;128591;455800
702;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Driebergen;146271;450874;;;;;;;;;Lucht;5813.929175;;;146271;450874
703;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Dinther;164847;405339;;;;;;;;;Lucht;39312.1135625;;;164847;405339
704;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Zetten;177316;438939;;;;;;;;;Lucht;867.0163875;;;177316;438939
705;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;AWZI Almere;145400;490200;;;;;;;;;Lucht;35833.3649625;;;145400;490200
706;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Vollenhove;192970;520574;;;;;;;;;Lucht;968.47725;;;192970;520574
707;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Bellingwolde;274900;573000;;;;;;;;;Lucht;700.692;;;274900;573000
708;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Leidsche Rijn;131118;458344;;;;;;;;;Lucht;32714.8254375;;;131118;458344
709;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Hapert;144800;376500;;;;;;;;;Lucht;6815.5054;;;144800;376500
